Id,Genre,classic,cute,romantic,realistic,expressionnisme,abstract,decoration,grotesque,humor
431,"['expressionnisme', 'decoration']",0,0,0,0,1,0,1,0,0
432,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
433,"['realistic', 'humor']",0,0,0,1,0,0,0,0,1
434,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
435,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
436,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
437,['romantic'],0,0,1,0,0,0,0,0,0
438,['classic'],1,0,0,0,0,0,0,0,0
439,['humor'],0,0,0,0,0,0,0,0,1
440,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
441,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
442,['decoration'],0,0,0,0,0,0,1,0,0
443,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
444,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
445,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
446,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
447,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
448,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
449,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
450,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
451,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
452,['humor'],0,0,0,0,0,0,0,0,1
453,['humor'],0,0,0,0,0,0,0,0,1
454,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
455,['humor'],0,0,0,0,0,0,0,0,1
456,['humor'],0,0,0,0,0,0,0,0,1
457,['humor'],0,0,0,0,0,0,0,0,1
458,['humor'],0,0,0,0,0,0,0,0,1
459,['humor'],0,0,0,0,0,0,0,0,1
460,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
461,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
462,['humor'],0,0,0,0,0,0,0,0,1
463,['humor'],0,0,0,0,0,0,0,0,1
464,['humor'],0,0,0,0,0,0,0,0,1
465,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
466,"['decoration', 'grotesque']",0,0,0,0,0,0,1,1,0
467,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
468,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
469,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
470,['grotesque'],0,0,0,0,0,0,0,1,0
471,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
472,['humor'],0,0,0,0,0,0,0,0,1
473,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
474,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
475,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
476,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
477,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
478,"['romantic', 'realistic']",0,0,1,1,0,0,0,0,0
479,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
480,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
481,['realistic'],0,0,0,1,0,0,0,0,0
482,"['realistic', 'humor']",0,0,0,1,0,0,0,0,1
483,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
484,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
485,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
486,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
487,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
488,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
489,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
490,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
491,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
492,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
493,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
494,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
495,['humor'],0,0,0,0,0,0,0,0,1
496,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
497,"['abstract', 'decoration']",0,0,0,0,0,1,1,0,0
498,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
499,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
500,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
501,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
502,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
503,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
504,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
505,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
506,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
507,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
508,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
509,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
510,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
511,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
512,"['expressionnisme', 'humor']",0,0,0,0,1,0,0,0,1
513,['humor'],0,0,0,0,0,0,0,0,1
514,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
515,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
516,['humor'],0,0,0,0,0,0,0,0,1
517,['humor'],0,0,0,0,0,0,0,0,1
518,['humor'],0,0,0,0,0,0,0,0,1
519,['humor'],0,0,0,0,0,0,0,0,1
520,['humor'],0,0,0,0,0,0,0,0,1
521,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
522,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
523,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
524,['humor'],0,0,0,0,0,0,0,0,1
525,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
526,['romantic'],0,0,1,0,0,0,0,0,0
527,['humor'],0,0,0,0,0,0,0,0,1
528,['cute'],0,1,0,0,0,0,0,0,0
529,['humor'],0,0,0,0,0,0,0,0,1
530,['cute'],0,1,0,0,0,0,0,0,0
531,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
532,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
533,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
534,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
535,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
536,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
537,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
538,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
539,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
540,"['romantic', 'realistic']",0,0,1,1,0,0,0,0,0
541,"['romantic', 'realistic']",0,0,1,1,0,0,0,0,0
542,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
543,"['romantic', 'realistic']",0,0,1,1,0,0,0,0,0
544,"['realistic', 'humor']",0,0,0,1,0,0,0,0,1
545,"['realistic', 'humor']",0,0,0,1,0,0,0,0,1
546,"['realistic', 'humor']",0,0,0,1,0,0,0,0,1
547,['realistic'],0,0,0,1,0,0,0,0,0
548,['realistic'],0,0,0,1,0,0,0,0,0
549,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
550,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
551,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
552,"['realistic', 'humor']",0,0,0,1,0,0,0,0,1
553,['realistic'],0,0,0,1,0,0,0,0,0
554,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
555,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
556,"['abstract', 'humor']",0,0,0,0,0,1,0,0,1
557,"['abstract', 'humor']",0,0,0,0,0,1,0,0,1
558,"['abstract', 'humor']",0,0,0,0,0,1,0,0,1
559,"['abstract', 'humor']",0,0,0,0,0,1,0,0,1
560,"['abstract', 'humor']",0,0,0,0,0,1,0,0,1
561,"['abstract', 'humor']",0,0,0,0,0,1,0,0,1
562,"['abstract', 'humor']",0,0,0,0,0,1,0,0,1
563,"['abstract', 'decoration']",0,0,0,0,0,1,1,0,0
564,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
565,['humor'],0,0,0,0,0,0,0,0,1
566,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
567,['humor'],0,0,0,0,0,0,0,0,1
568,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
569,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
570,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
571,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
572,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
573,['romantic'],0,0,1,0,0,0,0,0,0
574,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
575,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
576,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
577,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
578,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
579,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
580,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
581,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
582,"['cute', 'realistic']",0,1,0,1,0,0,0,0,0
583,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
584,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
585,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
586,"['realistic', 'humor']",0,0,0,1,0,0,0,0,1
587,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
588,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
589,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
590,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
591,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
592,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
593,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
594,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
595,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
596,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
597,"['cute', 'grotesque']",0,1,0,0,0,0,0,1,0
598,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
599,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
600,"['cute', 'grotesque']",0,1,0,0,0,0,0,1,0
601,['humor'],0,0,0,0,0,0,0,0,1
602,['humor'],0,0,0,0,0,0,0,0,1
603,['humor'],0,0,0,0,0,0,0,0,1
604,['humor'],0,0,0,0,0,0,0,0,1
605,['classic'],1,0,0,0,0,0,0,0,0
606,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
607,['cute'],0,1,0,0,0,0,0,0,0
608,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
609,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
610,['humor'],0,0,0,0,0,0,0,0,1
611,"['expressionnisme', 'humor']",0,0,0,0,1,0,0,0,1
612,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
613,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
614,['humor'],0,0,0,0,0,0,0,0,1
615,['humor'],0,0,0,0,0,0,0,0,1
616,['humor'],0,0,0,0,0,0,0,0,1
617,"['realistic', 'humor']",0,0,0,1,0,0,0,0,1
618,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
619,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
620,"['classic', 'cute']",1,1,0,0,0,0,0,0,0
621,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
622,"['cute', 'realistic']",0,1,0,1,0,0,0,0,0
623,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
624,"['realistic', 'humor']",0,0,0,1,0,0,0,0,1
625,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
626,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
627,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
628,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
629,['romantic'],0,0,1,0,0,0,0,0,0
630,['cute'],0,1,0,0,0,0,0,0,0
631,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
632,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
633,['cute'],0,1,0,0,0,0,0,0,0
634,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
635,"['expressionnisme', 'decoration']",0,0,0,0,1,0,1,0,0
636,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
637,"['cute', 'expressionnisme']",0,1,0,0,1,0,0,0,0
638,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
639,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
640,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
641,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
642,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
643,"['decoration', 'grotesque']",0,0,0,0,0,0,1,1,0
644,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
645,"['romantic', 'abstract']",0,0,1,0,0,1,0,0,0
646,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
647,"['abstract', 'grotesque']",0,0,0,0,0,1,0,1,0
648,['decoration'],0,0,0,0,0,0,1,0,0
649,['cute'],0,1,0,0,0,0,0,0,0
650,['classic'],1,0,0,0,0,0,0,0,0
651,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
652,['grotesque'],0,0,0,0,0,0,0,1,0
653,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
654,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
655,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
656,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
657,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
658,"['romantic', 'realistic']",0,0,1,1,0,0,0,0,0
659,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
660,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
661,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
662,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
663,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
664,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
665,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
666,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
667,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
668,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
669,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
670,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
671,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
672,['humor'],0,0,0,0,0,0,0,0,1
673,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
674,['humor'],0,0,0,0,0,0,0,0,1
675,['humor'],0,0,0,0,0,0,0,0,1
676,['humor'],0,0,0,0,0,0,0,0,1
677,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
678,['romantic'],0,0,1,0,0,0,0,0,0
679,['humor'],0,0,0,0,0,0,0,0,1
680,['abstract'],0,0,0,0,0,1,0,0,0
681,"['abstract', 'grotesque']",0,0,0,0,0,1,0,1,0
682,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
683,['humor'],0,0,0,0,0,0,0,0,1
684,['humor'],0,0,0,0,0,0,0,0,1
685,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
686,['decoration'],0,0,0,0,0,0,1,0,0
687,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
688,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
689,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
690,"['classic', 'abstract']",1,0,0,0,0,1,0,0,0
691,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
692,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
693,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
694,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
695,"['romantic', 'realistic']",0,0,1,1,0,0,0,0,0
696,"['decoration', 'grotesque']",0,0,0,0,0,0,1,1,0
697,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
698,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
699,['grotesque'],0,0,0,0,0,0,0,1,0
700,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
701,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
702,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
703,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
704,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
705,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
706,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
707,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
708,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
709,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
710,['decoration'],0,0,0,0,0,0,1,0,0
711,['decoration'],0,0,0,0,0,0,1,0,0
712,['decoration'],0,0,0,0,0,0,1,0,0
713,['decoration'],0,0,0,0,0,0,1,0,0
714,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
715,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
716,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
717,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
718,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
719,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
720,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
721,['humor'],0,0,0,0,0,0,0,0,1
722,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
723,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
724,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
725,['humor'],0,0,0,0,0,0,0,0,1
726,['humor'],0,0,0,0,0,0,0,0,1
727,['humor'],0,0,0,0,0,0,0,0,1
728,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
729,['humor'],0,0,0,0,0,0,0,0,1
730,['humor'],0,0,0,0,0,0,0,0,1
731,['humor'],0,0,0,0,0,0,0,0,1
732,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
733,['realistic'],0,0,0,1,0,0,0,0,0
734,['cute'],0,1,0,0,0,0,0,0,0
735,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
736,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
737,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
738,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
739,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
740,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
741,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
742,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
743,"['cute', 'decoration']",0,1,0,0,0,0,1,0,0
744,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
745,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
746,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
747,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
748,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
749,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
750,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
751,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
752,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
753,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
754,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
755,['humor'],0,0,0,0,0,0,0,0,1
756,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
757,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
758,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
759,['humor'],0,0,0,0,0,0,0,0,1
760,"['decoration', 'humor']",0,0,0,0,0,0,1,0,1
761,['humor'],0,0,0,0,0,0,0,0,1
762,['humor'],0,0,0,0,0,0,0,0,1
763,['humor'],0,0,0,0,0,0,0,0,1
764,['romantic'],0,0,1,0,0,0,0,0,0
765,['romantic'],0,0,1,0,0,0,0,0,0
766,['romantic'],0,0,1,0,0,0,0,0,0
767,['romantic'],0,0,1,0,0,0,0,0,0
768,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
769,['humor'],0,0,0,0,0,0,0,0,1
770,['humor'],0,0,0,0,0,0,0,0,1
771,['humor'],0,0,0,0,0,0,0,0,1
772,['humor'],0,0,0,0,0,0,0,0,1
773,['humor'],0,0,0,0,0,0,0,0,1
774,['humor'],0,0,0,0,0,0,0,0,1
775,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
776,['humor'],0,0,0,0,0,0,0,0,1
777,['realistic'],0,0,0,1,0,0,0,0,0
778,['humor'],0,0,0,0,0,0,0,0,1
779,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
780,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
781,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
782,['humor'],0,0,0,0,0,0,0,0,1
783,['humor'],0,0,0,0,0,0,0,0,1
784,['humor'],0,0,0,0,0,0,0,0,1
785,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
786,['humor'],0,0,0,0,0,0,0,0,1
787,['realistic'],0,0,0,1,0,0,0,0,0
788,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
789,['realistic'],0,0,0,1,0,0,0,0,0
790,['romantic'],0,0,1,0,0,0,0,0,0
791,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
792,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
793,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
794,['humor'],0,0,0,0,0,0,0,0,1
795,"['romantic', 'realistic']",0,0,1,1,0,0,0,0,0
796,"['expressionnisme', 'humor']",0,0,0,0,1,0,0,0,1
797,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
798,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
799,['cute'],0,1,0,0,0,0,0,0,0
800,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
801,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
802,"['expressionnisme', 'humor']",0,0,0,0,1,0,0,0,1
803,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
804,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
805,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
806,"['romantic', 'realistic']",0,0,1,1,0,0,0,0,0
807,['romantic'],0,0,1,0,0,0,0,0,0
808,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
809,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
810,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
811,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
812,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
813,"['expressionnisme', 'humor']",0,0,0,0,1,0,0,0,1
814,"['expressionnisme', 'humor']",0,0,0,0,1,0,0,0,1
815,"['expressionnisme', 'abstract']",0,0,0,0,1,1,0,0,0
816,"['cute', 'abstract']",0,1,0,0,0,1,0,0,0
817,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
818,"['romantic', 'expressionnisme']",0,0,1,0,1,0,0,0,0
819,"['expressionnisme', 'humor']",0,0,0,0,1,0,0,0,1
820,"['expressionnisme', 'grotesque']",0,0,0,0,1,0,0,1,0
821,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
822,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
823,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
824,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
825,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
826,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
827,"['abstract', 'decoration']",0,0,0,0,0,1,1,0,0
828,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
829,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
830,['romantic'],0,0,1,0,0,0,0,0,0
831,['romantic'],0,0,1,0,0,0,0,0,0
832,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
833,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
834,['romantic'],0,0,1,0,0,0,0,0,0
835,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
836,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
837,['romantic'],0,0,1,0,0,0,0,0,0
838,['romantic'],0,0,1,0,0,0,0,0,0
839,['romantic'],0,0,1,0,0,0,0,0,0
840,['romantic'],0,0,1,0,0,0,0,0,0
841,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
842,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
843,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
844,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
845,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
846,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
847,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
848,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
849,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
850,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
851,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
852,"['classic', 'romantic']",1,0,1,0,0,0,0,0,0
853,"['romantic', 'humor']",0,0,1,0,0,0,0,0,1
854,['realistic'],0,0,0,1,0,0,0,0,0
855,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
856,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
857,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
858,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
859,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
860,"['classic', 'grotesque']",1,0,0,0,0,0,0,1,0
861,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
862,"['realistic', 'decoration']",0,0,0,1,0,0,1,0,0
863,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
864,"['romantic', 'decoration']",0,0,1,0,0,0,1,0,0
865,"['realistic', 'grotesque']",0,0,0,1,0,0,0,1,0
866,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
867,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
868,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
869,"['classic', 'realistic']",1,0,0,1,0,0,0,0,0
870,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
871,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
872,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
873,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
874,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
875,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
876,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
877,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
878,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
879,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
880,['romantic'],0,0,1,0,0,0,0,0,0
881,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
882,"['cute', 'romantic']",0,1,1,0,0,0,0,0,0
883,"['grotesque', 'humor']",0,0,0,0,0,0,0,1,1
884,"['romantic', 'grotesque']",0,0,1,0,0,0,0,1,0
885,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
886,"['cute', 'humor']",0,1,0,0,0,0,0,0,1
887,['romantic'],0,0,1,0,0,0,0,0,0
