Id,Genre,happiness,love,trust,optimism,sadness,fear,disgust,anger,lost,surprise,touched,peace
434,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
435,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
436,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
437,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
438,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
439,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
440,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
441,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
442,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
443,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
444,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
445,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
446,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
447,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
448,['love'],0,1,0,0,0,0,0,0,0,0,0,0
449,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
450,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
451,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
452,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
453,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
454,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
455,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
456,['love'],0,1,0,0,0,0,0,0,0,0,0,0
457,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
458,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
459,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
460,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
461,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
462,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
463,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
464,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
465,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
466,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
467,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
468,['love'],0,1,0,0,0,0,0,0,0,0,0,0
469,['love'],0,1,0,0,0,0,0,0,0,0,0,0
470,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
471,"['love', 'sadness']",0,1,0,0,1,0,0,0,0,0,0,0
472,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
473,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
474,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
475,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
476,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
477,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
478,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
479,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
480,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
481,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
482,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
483,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
484,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
485,['love'],0,1,0,0,0,0,0,0,0,0,0,0
486,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
487,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
488,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
489,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
490,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
491,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
492,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
493,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
494,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
495,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
496,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
497,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
498,"['trust', 'optimism']",0,0,1,1,0,0,0,0,0,0,0,0
499,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
500,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
501,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
502,['love'],0,1,0,0,0,0,0,0,0,0,0,0
503,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
504,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
505,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
506,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
507,['love'],0,1,0,0,0,0,0,0,0,0,0,0
508,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
509,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
510,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
511,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
512,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
513,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
514,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
515,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
516,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
517,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
518,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
519,"['happiness', 'trust']",1,0,1,0,0,0,0,0,0,0,0,0
520,"['happiness', 'peace']",1,0,0,0,0,0,0,0,0,0,0,1
521,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
522,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
523,"['happiness', 'peace']",1,0,0,0,0,0,0,0,0,0,0,1
524,"['happiness', 'trust']",1,0,1,0,0,0,0,0,0,0,0,0
525,"['love', 'trust', 'touched']",0,1,1,0,0,0,0,0,0,0,1,0
526,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
527,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
528,"['happiness', 'peace']",1,0,0,0,0,0,0,0,0,0,0,1
529,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
530,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
531,"['happiness', 'love']",1,1,0,0,0,0,0,0,0,0,0,0
532,['love'],0,1,0,0,0,0,0,0,0,0,0,0
533,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
534,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
535,['love'],0,1,0,0,0,0,0,0,0,0,0,0
536,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
537,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
538,"['love', 'trust', 'fear']",0,1,1,0,0,1,0,0,0,0,0,0
539,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
540,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
541,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
542,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
543,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
544,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
545,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
546,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
547,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
548,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
549,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
550,"['fear', 'disgust']",0,0,0,0,0,1,1,0,0,0,0,0
551,"['sadness', 'disgust']",0,0,0,0,1,0,1,0,0,0,0,0
552,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
553,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
554,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
555,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
556,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
557,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
558,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
559,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
560,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
561,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
562,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
563,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
564,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
565,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
566,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
567,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
568,"['trust', 'touched']",0,0,1,0,0,0,0,0,0,0,1,0
569,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
570,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
571,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
572,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
573,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
574,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
575,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
576,"['trust', 'peace']",0,0,1,0,0,0,0,0,0,0,0,1
577,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
578,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
579,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
580,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
581,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
582,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
583,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
584,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
585,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
586,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
587,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
588,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
589,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
590,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
591,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
592,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
593,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
594,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
595,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
596,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
597,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
598,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
599,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
600,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
601,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
602,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
603,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
604,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
605,['love'],0,1,0,0,0,0,0,0,0,0,0,0
606,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
607,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
608,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
609,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
610,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
611,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
612,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
613,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
614,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
615,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
616,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
617,"['happiness', 'love', 'trust']",1,1,1,0,0,0,0,0,0,0,0,0
618,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
619,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
620,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
621,['love'],0,1,0,0,0,0,0,0,0,0,0,0
622,['love'],0,1,0,0,0,0,0,0,0,0,0,0
623,"['love', 'sadness']",0,1,0,0,1,0,0,0,0,0,0,0
624,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
625,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
626,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
627,"['fear', 'lost']",0,0,0,0,0,1,0,0,1,0,0,0
628,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
629,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
630,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
631,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
632,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
633,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
634,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
635,['love'],0,1,0,0,0,0,0,0,0,0,0,0
636,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
637,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
638,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
639,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
640,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
641,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
642,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
643,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
644,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
645,['disgust'],0,0,0,0,0,0,1,0,0,0,0,0
646,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
647,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
648,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
649,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
650,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
651,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
652,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
653,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
654,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
655,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
656,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
657,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
658,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
659,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
660,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
661,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
662,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
663,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
664,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
665,['love'],0,1,0,0,0,0,0,0,0,0,0,0
666,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
667,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
668,"['happiness', 'trust']",1,0,1,0,0,0,0,0,0,0,0,0
669,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
670,"['trust', 'optimism']",0,0,1,1,0,0,0,0,0,0,0,0
671,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
672,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
673,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
674,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
675,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
676,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
677,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
678,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
679,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
680,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
681,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
682,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
683,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
684,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
685,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
686,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
687,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
688,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
689,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
690,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
691,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
692,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
693,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
694,['disgust'],0,0,0,0,0,0,1,0,0,0,0,0
695,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
696,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
697,"['sadness', 'lost']",0,0,0,0,1,0,0,0,1,0,0,0
698,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
699,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
700,['disgust'],0,0,0,0,0,0,1,0,0,0,0,0
701,"['sadness', 'lost']",0,0,0,0,1,0,0,0,1,0,0,0
702,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
703,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
704,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
705,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
706,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
707,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
708,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
709,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
710,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
711,"['sadness', 'lost']",0,0,0,0,1,0,0,0,1,0,0,0
712,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
713,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
714,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
715,['love'],0,1,0,0,0,0,0,0,0,0,0,0
716,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
717,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
718,['surprise'],0,0,0,0,0,0,0,0,0,1,0,0
719,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
720,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
721,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
722,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
723,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
724,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
725,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
726,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
727,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
728,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
729,"['love', 'peace']",0,1,0,0,0,0,0,0,0,0,0,1
730,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
731,['love'],0,1,0,0,0,0,0,0,0,0,0,0
732,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
733,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
734,['love'],0,1,0,0,0,0,0,0,0,0,0,0
735,"['love', 'sadness']",0,1,0,0,1,0,0,0,0,0,0,0
736,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
737,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
738,['love'],0,1,0,0,0,0,0,0,0,0,0,0
739,['love'],0,1,0,0,0,0,0,0,0,0,0,0
740,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
741,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
742,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
743,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
744,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
745,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
746,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
747,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
748,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
749,"['trust', 'optimism']",0,0,1,1,0,0,0,0,0,0,0,0
750,"['happiness', 'trust']",1,0,1,0,0,0,0,0,0,0,0,0
751,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
752,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
753,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
754,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
755,"['optimism', 'peace']",0,0,0,1,0,0,0,0,0,0,0,1
756,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
757,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
758,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
759,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
760,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
761,['disgust'],0,0,0,0,0,0,1,0,0,0,0,0
762,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
763,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
764,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
765,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
766,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
767,"['happiness', 'love', 'trust']",1,1,1,0,0,0,0,0,0,0,0,0
768,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
769,"['happiness', 'trust']",1,0,1,0,0,0,0,0,0,0,0,0
770,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
771,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
772,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
773,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
774,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
775,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
776,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
777,"['happiness', 'trust']",1,0,1,0,0,0,0,0,0,0,0,0
778,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
779,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
780,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
781,"['happiness', 'fear']",1,0,0,0,0,1,0,0,0,0,0,0
782,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
783,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
784,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
785,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
786,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
787,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
788,['love'],0,1,0,0,0,0,0,0,0,0,0,0
789,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
790,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
791,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
792,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
793,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
794,"['sadness', 'fear']",0,0,0,0,1,1,0,0,0,0,0,0
795,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
796,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
797,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
798,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
799,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
800,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
801,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
802,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
803,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
804,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
805,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
806,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
807,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
808,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
809,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
810,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
811,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
812,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
813,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
814,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
815,['lost'],0,0,0,0,0,0,0,0,1,0,0,0
816,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
817,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
818,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
819,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
820,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
821,"['happiness', 'love', 'trust']",1,1,1,0,0,0,0,0,0,0,0,0
822,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
823,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
824,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
825,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
826,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
827,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
828,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
829,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
830,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
831,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
832,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
833,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
834,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
835,"['trust', 'sadness']",0,0,1,0,1,0,0,0,0,0,0,0
836,"['sadness', 'lost']",0,0,0,0,1,0,0,0,1,0,0,0
837,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
838,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
839,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
840,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
841,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
842,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
843,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
844,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
845,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
846,['anger'],0,0,0,0,0,0,0,1,0,0,0,0
847,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
848,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
849,"['happiness', 'optimism']",1,0,0,1,0,0,0,0,0,0,0,0
850,['happiness'],1,0,0,0,0,0,0,0,0,0,0,0
851,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
852,"['love', 'trust']",0,1,1,0,0,0,0,0,0,0,0,0
853,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
854,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
855,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
856,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
857,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
858,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
859,['sadness'],0,0,0,0,1,0,0,0,0,0,0,0
860,['fear'],0,0,0,0,0,1,0,0,0,0,0,0
861,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
862,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
863,['trust'],0,0,1,0,0,0,0,0,0,0,0,0
864,['peace'],0,0,0,0,0,0,0,0,0,0,0,1
865,['optimism'],0,0,0,1,0,0,0,0,0,0,0,0
