Id,Genre,family,friendship,adventure,enjoy-life,beautiful-scenery,home,holiday,imaginary,nostalgia,loneliness,growth,sick
399,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
400,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
401,['home'],0,0,0,0,0,1,0,0,0,0,0,0
402,['home'],0,0,0,0,0,1,0,0,0,0,0,0
403,['family'],1,0,0,0,0,0,0,0,0,0,0,0
404,['home'],0,0,0,0,0,1,0,0,0,0,0,0
405,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
406,['family'],1,0,0,0,0,0,0,0,0,0,0,0
407,['home'],0,0,0,0,0,1,0,0,0,0,0,0
408,['home'],0,0,0,0,0,1,0,0,0,0,0,0
409,['home'],0,0,0,0,0,1,0,0,0,0,0,0
410,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
411,['family'],1,0,0,0,0,0,0,0,0,0,0,0
412,['family'],1,0,0,0,0,0,0,0,0,0,0,0
413,['home'],0,0,0,0,0,1,0,0,0,0,0,0
414,['home'],0,0,0,0,0,1,0,0,0,0,0,0
415,['home'],0,0,0,0,0,1,0,0,0,0,0,0
416,['home'],0,0,0,0,0,1,0,0,0,0,0,0
417,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
418,['home'],0,0,0,0,0,1,0,0,0,0,0,0
419,['home'],0,0,0,0,0,1,0,0,0,0,0,0
420,['home'],0,0,0,0,0,1,0,0,0,0,0,0
421,['home'],0,0,0,0,0,1,0,0,0,0,0,0
422,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
423,['home'],0,0,0,0,0,1,0,0,0,0,0,0
424,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
425,['home'],0,0,0,0,0,1,0,0,0,0,0,0
426,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
427,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
428,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
429,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
430,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
431,['home'],0,0,0,0,0,1,0,0,0,0,0,0
432,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
433,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
434,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
435,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
436,['home'],0,0,0,0,0,1,0,0,0,0,0,0
437,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
438,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
439,"['imaginary', 'sick']",0,0,0,0,0,0,0,1,0,0,0,1
440,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
441,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
442,['home'],0,0,0,0,0,1,0,0,0,0,0,0
443,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
444,['home'],0,0,0,0,0,1,0,0,0,0,0,0
445,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
446,['family'],1,0,0,0,0,0,0,0,0,0,0,0
447,"['adventure', 'growth']",0,0,1,0,0,0,0,0,0,0,1,0
448,['family'],1,0,0,0,0,0,0,0,0,0,0,0
449,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
450,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
451,['home'],0,0,0,0,0,1,0,0,0,0,0,0
452,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
453,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
454,"['adventure', 'growth']",0,0,1,0,0,0,0,0,0,0,1,0
455,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
456,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
457,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
458,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
459,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
460,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
461,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
462,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
463,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
464,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
465,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
466,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
467,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
468,['family'],1,0,0,0,0,0,0,0,0,0,0,0
469,['family'],1,0,0,0,0,0,0,0,0,0,0,0
470,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
471,"['friendship', 'beautiful-scenery']",0,1,0,0,1,0,0,0,0,0,0,0
472,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
473,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
474,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
475,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
476,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
477,"['adventure', 'home']",0,0,1,0,0,1,0,0,0,0,0,0
478,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
479,"['adventure', 'nostalgia']",0,0,1,0,0,0,0,0,1,0,0,0
480,"['adventure', 'nostalgia']",0,0,1,0,0,0,0,0,1,0,0,0
481,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
482,['home'],0,0,0,0,0,1,0,0,0,0,0,0
483,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
484,['home'],0,0,0,0,0,1,0,0,0,0,0,0
485,['family'],1,0,0,0,0,0,0,0,0,0,0,0
486,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
487,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
488,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
489,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
490,['family'],1,0,0,0,0,0,0,0,0,0,0,0
491,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
492,['family'],1,0,0,0,0,0,0,0,0,0,0,0
493,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
494,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
495,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
496,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
497,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
498,"['friendship', 'adventure']",0,1,1,0,0,0,0,0,0,0,0,0
499,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
500,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
501,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
502,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
503,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
504,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
505,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
506,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
507,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
508,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
509,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
510,['home'],0,0,0,0,0,1,0,0,0,0,0,0
511,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
512,"['friendship', 'imaginary']",0,1,0,0,0,0,0,1,0,0,0,0
513,"['family', 'adventure']",1,0,1,0,0,0,0,0,0,0,0,0
514,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
515,"['friendship', 'imaginary']",0,1,0,0,0,0,0,1,0,0,0,0
516,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
517,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
518,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
519,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
520,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
521,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
522,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
523,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
524,"['friendship', 'adventure']",0,1,1,0,0,0,0,0,0,0,0,0
525,"['friendship', 'adventure', 'beautiful-scenery']",0,1,1,0,1,0,0,0,0,0,0,0
526,"['adventure', 'beautiful-scenery']",0,0,1,0,1,0,0,0,0,0,0,0
527,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
528,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
529,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
530,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
531,['family'],1,0,0,0,0,0,0,0,0,0,0,0
532,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
533,['family'],1,0,0,0,0,0,0,0,0,0,0,0
534,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
535,['family'],1,0,0,0,0,0,0,0,0,0,0,0
536,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
537,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
538,"['family', 'adventure']",1,0,1,0,0,0,0,0,0,0,0,0
539,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
540,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
541,['family'],1,0,0,0,0,0,0,0,0,0,0,0
542,['family'],1,0,0,0,0,0,0,0,0,0,0,0
543,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
544,['home'],0,0,0,0,0,1,0,0,0,0,0,0
545,['home'],0,0,0,0,0,1,0,0,0,0,0,0
546,"['home', 'nostalgia']",0,0,0,0,0,1,0,0,1,0,0,0
547,['home'],0,0,0,0,0,1,0,0,0,0,0,0
548,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
549,"['home', 'nostalgia']",0,0,0,0,0,1,0,0,1,0,0,0
550,"['adventure', 'sick']",0,0,1,0,0,0,0,0,0,0,0,1
551,"['adventure', 'sick']",0,0,1,0,0,0,0,0,0,0,0,1
552,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
553,['home'],0,0,0,0,0,1,0,0,0,0,0,0
554,['home'],0,0,0,0,0,1,0,0,0,0,0,0
555,['family'],1,0,0,0,0,0,0,0,0,0,0,0
556,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
557,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
558,['home'],0,0,0,0,0,1,0,0,0,0,0,0
559,['home'],0,0,0,0,0,1,0,0,0,0,0,0
560,['home'],0,0,0,0,0,1,0,0,0,0,0,0
561,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
562,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
563,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
564,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
565,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
566,['home'],0,0,0,0,0,1,0,0,0,0,0,0
567,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
568,"['adventure', 'beautiful-scenery']",0,0,1,0,1,0,0,0,0,0,0,0
569,"['adventure', 'beautiful-scenery']",0,0,1,0,1,0,0,0,0,0,0,0
570,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
571,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
572,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
573,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
574,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
575,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
576,"['friendship', 'beautiful-scenery']",0,1,0,0,1,0,0,0,0,0,0,0
577,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
578,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
579,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
580,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
581,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
582,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
583,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
584,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
585,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
586,"['adventure', 'imaginary', 'growth']",0,0,1,0,0,0,0,1,0,0,1,0
587,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
588,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
589,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
590,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
591,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
592,['home'],0,0,0,0,0,1,0,0,0,0,0,0
593,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
594,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
595,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
596,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
597,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
598,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
599,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
600,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
601,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
602,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
603,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
604,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
605,"['friendship', 'nostalgia']",0,1,0,0,0,0,0,0,1,0,0,0
606,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
607,"['adventure', 'nostalgia']",0,0,1,0,0,0,0,0,1,0,0,0
608,"['imaginary', 'nostalgia']",0,0,0,0,0,0,0,1,1,0,0,0
609,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
610,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
611,"['adventure', 'nostalgia']",0,0,1,0,0,0,0,0,1,0,0,0
612,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
613,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
614,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
615,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
616,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
617,"['friendship', 'beautiful-scenery', 'home']",0,1,0,0,1,1,0,0,0,0,0,0
618,"['friendship', 'adventure', 'beautiful-scenery']",0,1,1,0,1,0,0,0,0,0,0,0
619,"['adventure', 'imaginary', 'sick']",0,0,1,0,0,0,0,1,0,0,0,1
620,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
621,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
622,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
623,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
624,"['home', 'nostalgia']",0,0,0,0,0,1,0,0,1,0,0,0
625,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
626,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
627,"['beautiful-scenery', 'imaginary', 'loneliness']",0,0,0,0,1,0,0,1,0,1,0,0
628,"['family', 'adventure']",1,0,1,0,0,0,0,0,0,0,0,0
629,['home'],0,0,0,0,0,1,0,0,0,0,0,0
630,['home'],0,0,0,0,0,1,0,0,0,0,0,0
631,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
632,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
633,['home'],0,0,0,0,0,1,0,0,0,0,0,0
634,['home'],0,0,0,0,0,1,0,0,0,0,0,0
635,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
636,['home'],0,0,0,0,0,1,0,0,0,0,0,0
637,['home'],0,0,0,0,0,1,0,0,0,0,0,0
638,['home'],0,0,0,0,0,1,0,0,0,0,0,0
639,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
640,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
641,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
642,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
643,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
644,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
645,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
646,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
647,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
648,['home'],0,0,0,0,0,1,0,0,0,0,0,0
649,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
650,['home'],0,0,0,0,0,1,0,0,0,0,0,0
651,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
652,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
653,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
654,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
655,['home'],0,0,0,0,0,1,0,0,0,0,0,0
656,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
657,"['family', 'adventure']",1,0,1,0,0,0,0,0,0,0,0,0
658,['home'],0,0,0,0,0,1,0,0,0,0,0,0
659,"['holiday', 'growth']",0,0,0,0,0,0,1,0,0,0,1,0
660,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
661,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
662,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
663,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
664,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
665,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
666,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
667,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
668,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
669,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
670,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
671,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
672,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
673,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
674,['family'],1,0,0,0,0,0,0,0,0,0,0,0
675,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
676,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
677,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
678,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
679,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
680,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
681,['home'],0,0,0,0,0,1,0,0,0,0,0,0
682,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
683,['home'],0,0,0,0,0,1,0,0,0,0,0,0
684,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
685,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
686,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
687,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
688,['family'],1,0,0,0,0,0,0,0,0,0,0,0
689,"['friendship', 'sick']",0,1,0,0,0,0,0,0,0,0,0,1
690,['sick'],0,0,0,0,0,0,0,0,0,0,0,1
691,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
692,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
693,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
694,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
695,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
696,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
697,"['imaginary', 'loneliness']",0,0,0,0,0,0,0,1,0,1,0,0
698,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
699,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
700,"['imaginary', 'sick']",0,0,0,0,0,0,0,1,0,0,0,1
701,"['imaginary', 'loneliness']",0,0,0,0,0,0,0,1,0,1,0,0
702,"['adventure', 'imaginary']",0,0,1,0,0,0,0,1,0,0,0,0
703,"['holiday', 'imaginary']",0,0,0,0,0,0,1,1,0,0,0,0
704,"['friendship', 'imaginary']",0,1,0,0,0,0,0,1,0,0,0,0
705,"['imaginary', 'growth']",0,0,0,0,0,0,0,1,0,0,1,0
706,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
707,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
708,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
709,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
710,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
711,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
712,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
713,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
714,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
715,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
716,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
717,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
718,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
719,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
720,['family'],1,0,0,0,0,0,0,0,0,0,0,0
721,"['friendship', 'adventure']",0,1,1,0,0,0,0,0,0,0,0,0
722,['family'],1,0,0,0,0,0,0,0,0,0,0,0
723,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
724,"['family', 'adventure']",1,0,1,0,0,0,0,0,0,0,0,0
725,['family'],1,0,0,0,0,0,0,0,0,0,0,0
726,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
727,"['family', 'adventure']",1,0,1,0,0,0,0,0,0,0,0,0
728,['home'],0,0,0,0,0,1,0,0,0,0,0,0
729,['family'],1,0,0,0,0,0,0,0,0,0,0,0
730,['home'],0,0,0,0,0,1,0,0,0,0,0,0
731,['family'],1,0,0,0,0,0,0,0,0,0,0,0
732,['home'],0,0,0,0,0,1,0,0,0,0,0,0
733,['family'],1,0,0,0,0,0,0,0,0,0,0,0
734,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
735,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
736,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
737,['enjoy-life'],0,0,0,1,0,0,0,0,0,0,0,0
738,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
739,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
740,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
741,['home'],0,0,0,0,0,1,0,0,0,0,0,0
742,['family'],1,0,0,0,0,0,0,0,0,0,0,0
743,"['adventure', 'growth']",0,0,1,0,0,0,0,0,0,0,1,0
744,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
745,"['friendship', 'loneliness']",0,1,0,0,0,0,0,0,0,1,0,0
746,"['family', 'adventure']",1,0,1,0,0,0,0,0,0,0,0,0
747,"['friendship', 'loneliness']",0,1,0,0,0,0,0,0,0,1,0,0
748,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
749,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
750,['family'],1,0,0,0,0,0,0,0,0,0,0,0
751,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
752,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
753,"['family', 'growth']",1,0,0,0,0,0,0,0,0,0,1,0
754,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
755,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
756,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
757,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
758,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
759,['family'],1,0,0,0,0,0,0,0,0,0,0,0
760,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
761,['family'],1,0,0,0,0,0,0,0,0,0,0,0
762,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
763,['family'],1,0,0,0,0,0,0,0,0,0,0,0
764,['home'],0,0,0,0,0,1,0,0,0,0,0,0
765,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
766,['family'],1,0,0,0,0,0,0,0,0,0,0,0
767,['family'],1,0,0,0,0,0,0,0,0,0,0,0
768,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
769,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
770,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
771,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
772,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
773,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
774,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
775,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
776,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
777,['home'],0,0,0,0,0,1,0,0,0,0,0,0
778,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
779,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
780,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
781,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
782,['family'],1,0,0,0,0,0,0,0,0,0,0,0
783,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
784,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
785,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
786,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
787,['nostalgia'],0,0,0,0,0,0,0,0,1,0,0,0
788,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
789,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
790,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
791,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
792,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
793,['imaginary'],0,0,0,0,0,0,0,1,0,0,0,0
794,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
795,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
796,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
797,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
798,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
799,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
800,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
801,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
802,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
803,['beautiful-scenery'],0,0,0,0,1,0,0,0,0,0,0,0
804,['home'],0,0,0,0,0,1,0,0,0,0,0,0
805,['family'],1,0,0,0,0,0,0,0,0,0,0,0
806,['home'],0,0,0,0,0,1,0,0,0,0,0,0
807,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
808,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
809,['friendship'],0,1,0,0,0,0,0,0,0,0,0,0
810,['home'],0,0,0,0,0,1,0,0,0,0,0,0
811,['home'],0,0,0,0,0,1,0,0,0,0,0,0
812,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
813,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
814,['growth'],0,0,0,0,0,0,0,0,0,0,1,0
815,['loneliness'],0,0,0,0,0,0,0,0,0,1,0,0
816,['adventure'],0,0,1,0,0,0,0,0,0,0,0,0
817,['home'],0,0,0,0,0,1,0,0,0,0,0,0
